HubId,StopId,Code,Name,StopType,Zone,Street,Lng,Lat,Routes
929,6923,HCG 102,Trường THPT Cần Thạnh,Ô sơn,Huyện Cần Giờ,Duyên Hải,106.948991,10.402143,"77, 90"
930,6924,HCG 103,Trường THPT Cần Thạnh,Ô sơn,Huyện Cần Giờ,Duyên Hải,106.94919,10.402021,"77, 90"
931,6942,QH568_1,Bến xe Chợ Lớn,Bến Bãi QH 568,Quận 5,Lê Quang Sung,106.651293,10.751154,62-6
932,6983,QHCTD_4,Bãi xe Phường Bình Thọ,Bến bãi QH chung QH,Quận Thủ Đức,Võ Văn Ngân,106.756484,10.851067,"61-1, 89"
933,7039,HBC_10,Quốc lộ 1A,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.597633,10.705547,"101, 62-8"
934,7071,Q7 190,Hà Huy Tập,Trụ dừng,Quận 7,Nguyễn Đức Cảnh,106.708692,10.726757,"124, 68, D2"
935,7135,HCC 041,Điện lực Củ Chi - Ngã 3 Việt Kiều,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.503161,10.9602,"13, 74, 94"
936,7137,BX 70,Khu công nghiệp Đông Nam,Bến xe,Huyện Củ Chi,Tỉnh lộ 8,106.622593,10.974419,58
937,7159,Q9 281,Trạm Hutech - Khu Công nghệ cao,Nhà chờ,Quận 9,Song hành phải Xa Lộ Hà Nội,106.785382,10.856398,"06, 08, 10, 150, 30, 52, 60-7, 67, 76"
938,7180,BXD 1,Paris Baguette,Bến xe,Quận 7,Phan Văn Nghị,106.706611,10.730778,D2
939,7189,BXD 2,Cressent mall,Bến xe,Quận 7,Lê Hoàng Thái,106.719781,10.728913,"D2, D3"
940,7190,BXD 3,Ủy ban Tân Phú,Bến xe,Quận 7,Hoàng Văn Thái,106.725676,10.73236,D3
941,7208,BXLT Bien Hoa,Bến xe Biên Hòa,Bến xe,Ngoại thành,Quốc lộ 1K,106.808953,10.954127,"05, 60-1, 60-5, 60-7"
942,7209,BXLT Hau Nghia,Bến xe Hậu Nghĩa,Bến xe,Ngoại thành,3 tháng 2,106.393039,10.900982,"62-3, 62-5, 62-6"
943,7210,BXLT Duc Hue,Bến xe Đức Huệ,Bến xe,Ngoại thành,ĐT 839,106.309923,10.898664,62-7
944,7211,BXLT Long An,Bến xe Long An,Bến xe,Ngoại thành,Quốc lộ 1A,106.404809,10.537597,62-8
945,7212,BXLT Go Cong,Bến xe Gò Công,Bến xe,Ngoại thành,Trần Công Tưởng,106.661925,10.359629,62-9
946,7213,BXLT KCN Nhon Trach,Bến xe KCN Nhơn Trạch,Bến xe,Ngoại thành,Đường HL13,106.904472,10.729651,60-3
947,7216,BXLT Di An,Bến xe Tân Đông Hiệp,Bến xe,Ngoại thành,ĐT43C,106.743188,10.930015,61-1
948,7217,BXLT Dau Tieng,Bến xe Dầu Tiếng,Bến xe,Ngoại thành,Thị Trấn Dầu Tiếng,106.362789,11.279727,61-4
949,7219,BXLT Thanh Vinh Dong,Bến xe Thanh Vĩnh Đông,Bến xe,Ngoại thành,ĐT 827,106.572146,10.435904,62-10
950,7220,BXLT Tan Lan,Bến xe Ngã 3 Tân Lân,Bến xe,Ngoại thành,ĐT 826,106.607723,10.521569,62-2
951,7257,BXLT Thu Dau Mot,Bến xe Thủ Dầu Một,Bến xe,Ngoại thành,Đường 30 tháng 4,106.668524,10.96564,61-3
952,7259,BXLT KDC Nam Long,Khu dân cư Nam Long,Bến xe,Ngoại thành,ĐT 824,106.464842,10.6621,62-4
953,7261,BXLT HOA THANH,Bến xe Hòa Thành,Bến xe,Ngoại thành,ĐT 781,106.128219,11.281074,70-2
954,7263,BXLT Tan Tap,Bến xe Tân Tập ,Bến xe,Ngoại thành,Đường DT 19,106.734581,10.530851,62-11
955,7264,Q1 178,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Hàm Nghi,106.700758,10.770985,"18, 31, 36, 44, 65"
956,7266,Q1 180,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Hàm Nghi,106.700807,10.770896,"01, 03, 04, 19, 56, 88"
957,7269,Q1 183,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Hàm Nghi,106.699514,10.771117,"03, 19, 56, 88"
958,7273,Q1 187,Khách sạn New World,Ô sơn,Quận 1,Lê Lai,106.695946,10.770964,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 53, 75, 88, 93, D4"
959,7274,Q1 188,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Lê Lai,106.693495,10.769952,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 88, 93, D4"
960,7276,Q1 190,Tôn Thất Tùng,Trụ dừng,Quận 1,Phạm Ngũ Lão,106.690941,10.76767,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 75, 88, 93, D4"
961,7277,Q1 191,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phạm Ngũ Lão,106.693699,10.768788,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 93, D4, DL01, DL02"
962,7278,Q1 192,Trường Emst Thalmann,Nhà chờ,Quận 1,Phạm Ngũ Lão,106.695587,10.769504,"03, 04, 102, 109, 18, 19, 20, 28, 34, 36, 39, 52, 65, 69, 93, D4"
963,7280,BXLT Phu Tuc,Bến xe Phú Túc,Bến xe,Ngoại thành,Quốc lộ 20,107.217992,11.09212,60-2
964,7281,BXLT LOC HUNG,Bến xe Lộc Hưng,Bến xe,Ngoại thành,Đường tỉnh 787,106.390572,11.101431,70-5
965,7282,BX101,Bến xe buýt Chợ Lớn - A,Bến xe,Quận 6,Lê Quang Sung,106.652607,10.751259,"103, 16"
966,7304,BX_68,Đại học tài chính Maketing,Bến xe,Quận 7,Đường số 13,106.720515,10.75146,68
967,7508,BX 91,Bến tàu thủy Hiệp Bình Chánh,Bến xe,Quận Thủ Đức,Số 10,106.731545,10.827458,89
968,7509,BXLT Tay Ninh,Bến xe Tây Ninh,Bến xe,Ngoại thành,Trưng Nữ Vương,106.087836,11.309938,70-1
969,7564,Q1 196,Bảo tàng Mỹ Thuật,Trụ dừng,Quận 1,Nguyễn Thái Bình,106.699669,10.769251,"102, 34, 38, 39, D4"
970,7582,BX 17-1,Đại học Tôn Đức Thắng,Bến xe,Quận 7,Nguyễn Hữu Thọ,106.699111,10.732929,31
971,7591,BXLT Binh Duong,Bến xe Bình Dương,Bến xe,Ngoại thành,Ba Mươi Tháng Tư,106.66818,10.966272,61-7
972,7595,BXLT Vũng Tàu,BẾN XE VŨNG TÀU,Bến xe,Ngoại thành,Nam Kỳ Khởi Nghĩa,107.086723,10.350457,72-1
973,7604,QBT 305,Trường Trí Tuệ Việt,Ô sơn,Quận Bình Tân,Đường số 3,106.591169,10.803652,69
974,7614,Q1 201,Công xã Paris,Ô sơn,Quận 1,Công xã Paris,106.699787,10.779464,DL01
975,7615,Q1 202,Bảo tàng Lịch sử Việt Nam,Trụ dừng,Quận 1,Lê Duẩn,106.704352,10.786658,"19, DL01, DL02"
976,7616,Q1 203,Dinh Độc Lập,Ô sơn,Quận 1,Lê Duẩn,106.696499,10.778405,DL01
977,7617,HCC 279,chợ Củ Chi,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.482453,10.970495,"126, 13, 62-3, 74, 94"
978,7624,QTD 255,Đại học Quốc tế,Nhà chờ,Quận Thủ Đức,Quảng Trường Sáng Tạo,106.80257,10.876476,"08, 10, 19, 30, 52, 53"
979,7626,QTD 267,KTX Khu B ĐHQG,Nhà chờ,Quận Thủ Đức,Trục chính số 7,106.78233,10.881686,"33, 53, 99"
980,7632,QTD 250,Đại học Khoa học xã hội và Nhân văn,Nhà chờ,Quận Thủ Đức,Quảng Trường Sáng Tạo,106.802334,10.873446,"08, 10, 19, 30, 50, 53"
981,7646,QTD 249,Nhà văn hoá sinh viên,Nhà chờ,Quận Thủ Đức,Quảng Trường Sáng Tạo,106.799995,10.874542,"50, 52, 53"
982,7647,QTD 252,KTX Khu A ĐH Quốc Gia TPHCM,Nhà chờ,Quận Thủ Đức,Quảng Trường Sáng Tạo,106.804914,10.875638,"08, 10, 19, 30, 33, 50, 52, 99"
983,7648,QTD 253,KTX Khu A ĐH Quốc Gia TPHCM,Nhà chờ,Quận Thủ Đức,Quảng Trường Sáng Tạo,106.804968,10.875886,"08, 10, 19, 30, 33, 50, 52, 99"
984,7650,QTD 271,Bến xe buýt Khu A ĐHQG,Trụ dừng,Quận Thủ Đức,Quảng Trường Sáng Tạo,106.803042,10.87362,"08, 10, 19, 30, 50, 52, 53"
985,7651,QTD 272,ĐH Khoa học tự nhiên,Trụ dừng,Quận Thủ Đức,Đường 621,106.806271,10.874619,"08, 10, 19, 30, 33, 50, 52, 99"
986,7656,QTD 273,Đại học Quốc tế,Nhà chờ,Quận Thủ Đức,Lê Quý Đôn,106.803004,10.876792,"33, 50, 53, 99"
987,7678,Q9 285,Trường CĐ Sư phạm Trung ương 2 (CS2),Trụ dừng,Quận 9,Liên Phường,106.782528,10.806112,"29, D4"
988,7681,Q7 196,Lotte Mart,Nhà chờ,Quận 7,Nguyễn Thị Thập,106.701735,10.740339,"140, 31"
989,7682,SWB1_1,Ga tàu thuỷ Bạch Đằng,Trạm tạm,Quận 1,Tôn Đức Thắng,106.706901,10.775264,SWB1
990,7686,SWB1_11,Ga tàu thuỷ Linh Đông,Trạm tạm,Quận Thủ Đức,Đường số 36,106.746254,10.835287,SWB1
991,7694,BXLT Tan Tru,Bến xe khách Tân Trụ,Bến xe,Ngoại thành,Đức Tân,106.519682,10.521948,62-1
992,7695,BX 33,Bến xe Miền Đông mới,Bến xe,Quận 9,Quốc lộ 1,106.81497,10.878606,"55, 56, 67, 76, 93"
993,7696,BX 34,Vinhomes Grandpark,Bến xe,Quận 9,Nội khu Vinhomes,106.842998,10.846214,D4
994,7697,Q1 204,Nhà hát Thành phố,Trụ dừng,Quận 1,Công trường Lam Sơn,106.702926,10.776909,DL02
995,7700,Q9 286,Chung Cư Samsora Riverside,Trụ dừng,Quận 9,Quốc Lộ 1,106.833655,10.899661,"150, 60-1, 60-2, 60-3, 60-7"
996,7701,BX 101,Đại học Kinh Tế TP.HCM (Cơ sở Nguyễn Văn Linh),Bến xe,Huyện Bình Chánh,Nguyễn Văn Linh,106.639405,10.706227,45
997,7757,HBC 466,THCS Tân Nhựt,Nhà chờ,Huyện Bình Chánh,Thế Lữ,106.566986,10.705577,"101, 22"
998,7771,TĐC_110,Bến Đò Ấp 3,Bến xe,Huyện Nhà Bè,Đào sư Tích,106.680422,10.683698,110
999,7782,Q2 107,UBND Thành phố Thủ Đức,Trụ dừng,Quận 2,Phan Văn Đáng,106.75676,10.77753,"99, D4"
1000,7800,HHM 245,Trường Đại học Ngoại ngữ - Tin học TP.HCM,Trụ dừng,Huyện Hóc Môn,Quốc lộ 22,106.600921,10.864569,"122, 13, 62-5, 74, 85, 94"
1001,7803,Q1 026,Ba Son,Ô sơn,Quận 1,Tôn Đức Thắng,106.706815,10.781625,"44, 56, 88"
1002,7806,BX 102,Bến xe Tiền Giang,Bến xe,Huyện Bình Chánh,Ấp Bắc,106.34646,10.37342,63-1
1003,7807,QTB 162,Ga Quốc nội Sân bay Tân Sơn Nhất,Biển treo,Quận Tân Bình,Làn B - Ga Quốc nội,106.66281,10.813927,"103, 109, 152, 72-1"
1004,7829,BX92,Bến xe buýt ĐH Quốc gia TPHCM (mới),Bến xe,Quận Thủ Đức,Nguyễn Hiền,106.807659,10.874479,"08, 10, 19, 30, 50, 52"
