StopId,Code,Name,StopType,Zone,Street,Lng,Lat,Routes
889,HBC 452,Trạm thu phí Chợ Bình Điền,Ô sơn,Huyện Bình Chánh,Đường vào Chợ ĐM Bình Điền,106.609359,10.698405,"102, 22"
891,HBC 453,Chợ Bình Điền,Ô sơn,Huyện Bình Chánh,Đường vào Chợ ĐM Bình Điền,106.608372,10.701984,"102, 22"
893,HBC 451,Trạm thu phí Chợ Bình Điền,Ô sơn,Huyện Bình Chánh,Đường vào Chợ ĐM Bình Điền,106.609075,10.698547,"102, 22"
888,HBC 018,Khu dân cư Nguyễn Minh,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.60856,10.694145,"102, 22"
892,HBC 019,Căn hộ Hoàng Quân,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.605682,10.69335,"102, 22"
894,HBC 020,Ấp 2,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.600937,10.692048,"102, 22"
895,HBC 021,Quốc lộ 1A,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.596169,10.69075,"102, 22"
813,HBC 022,Nguyễn Văn Linh,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.595943,10.689686,"102, 22"
812,HBC 023,đường Ấp 2,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.602321,10.69152,"102, 22"
815,HBC 024,Đường vào Chợ Bình Điền,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.610159,10.693745,"102, 22"
817,HBC 025,Trạm thu phí,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.613388,10.694493,"102, 22"
814,HBC 026,Cầu Cần Giuộc,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.620603,10.696591,"102, 22"
818,HBC 027,Cầu Sập,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.626692,10.698183,"102, 22"
816,HBC 028,Kim Hằng,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.631413,10.700144,"102, 22"
820,HBC 029,Trịnh Quang Nghị,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.634218,10.702237,"102, 22"
819,HBC 030,Khu dân cư 13A,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.637893,10.705109,"102, 22, 45"
822,HBC 031,Đại học Văn Hiến (HungHau Campus),Ô sơn,Huyện Bình Chánh,Nguyễn Văn Linh,106.643343,10.709337,"102, 22, 45"
821,HBC 032,Cầu Bà Lớn,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.645961,10.711382,"102, 22, 45"
824,HBC 033,KHU ĐÔ THỊ HẠNH PHÚC,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.648997,10.713791,"102, 22, 45"
823,HBC 034,Quốc lộ 50,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.654356,10.717971,"102, 22, 45"
826,HBC 035,Qua Quốc lộ 50,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.656303,10.719436,102
825,HBC 036,Chùa Viên Minh,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.659973,10.722198,102
828,HBC 037,Cầu Xóm Củi,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.666866,10.72574,102
830,HBC 038,Sân bóng mi ni,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.673234,10.727321,102
827,HBC 039,Phạm Hùng,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.67675,10.727517,102
832,HBC 040,Phúc Minh,Ô sơn,Huyện Bình Chánh,Nguyễn Văn Linh,106.680121,10.727574,"102, 34"
829,HBC 041,Cầu Ông Bé,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.684177,10.727785,"102, 34"
831,HBC 042,Trung Sơn,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.687416,10.7279,"102, 34"
833,Q7 093,Đại học RMIT,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.695308,10.728011,"102, 34"
834,Q7 094,Lê Văn Lương,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.699787,10.727985,"102, 34"
835,Q7 095,Phòng cháy chữa cháy Quận 7,Nhà chờ,Quận 7,Nguyễn Văn Linh,106.704031,10.728106,"102, 123, 124, 34, 68"
836,Q7 096,Nguyễn Đức Cảnh,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.709341,10.728212,"102, 34"
837,Q7 097,Co.op mart Phú Mỹ Hưng,Nhà chờ,Quận 7,Nguyễn Văn Linh,106.711557,10.728275,"102, 34"
838,Q7 098,Cầu Thầy Tiêu,Nhà chờ,Quận 7,Nguyễn Văn Linh,106.714829,10.728375,"102, 34"
839,Q7 099,bệnh viện Việt Pháp,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.719646,10.730309,"102, 34"
840,Q7 100,Cầu Đa Khoa,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.721798,10.738937,"102, 31"
842,Q7 101,Cầu Lý Phục Man,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.721862,10.742031,"102, 31"
841,Q7 102,Ủy ban phường Tân Thuận Tây,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.721991,10.746975,"102, 31"
844,Q7 103,Cầu Tân Thuận 2,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.724174,10.751307,"102, 31"
848,Q4 031,Cảng Sài Gòn,Nhà chờ,Quận 4,Nguyễn Tất Thành,106.7155,10.758443,"102, 20, 31, 34, 75"
847,Q4 032,Nhà thờ Thánh An Tôn,Nhà chờ,Quận 4,Nguyễn Tất Thành,106.713241,10.759771,"102, 20, 31, 34, 75"
850,Q4 033,Đại học Nguyễn Tất Thành,Nhà chờ,Quận 4,Nguyễn Tất Thành,106.710194,10.761557,"102, 20, 31, 34, 75"
849,Q4 034,Bưu Điện Quận 4,Ô sơn,Quận 4,Nguyễn Tất Thành,106.707941,10.763744,"102, 20, 31, 34, 75"
852,Q4 006,Chợ Xóm Chiếu,Trụ dừng,Quận 4,Hoàng Diệu,106.706471,10.764983,"102, 20, 31, 34, 75"
851,Q4 007,Đoàn Văn Bơ,Trụ dừng,Quận 4,Hoàng Diệu,106.704031,10.763744,"102, 20, 31, 34, 75"
7282,BX101,Bến xe buýt Chợ Lớn - A,Bến xe,Quận 6,Lê Quang Sung,106.652607,10.751259,"103, 16"
4774,Q6 063,Nguyễn Thị Nhỏ,Biển treo,Quận 6,Nguyễn Thị Nhỏ,106.650585,10.751802,"103, 23"
896,Q11 082,Trạm Trần Quý - Tạ Uyên,Trụ dừng,Quận 11,Tạ Uyên,106.653603,10.758002,"103, 23"
153,Q11 013,Tạ Uyên,Trụ dừng,Quận 11,Đường 3/2,106.653763,10.760371,"103, 14, 62"
154,Q11 014,Lê Đại Hành,Trụ dừng,Quận 11,Đường 3/2,106.656006,10.761562,"103, 14, 62"
155,Q11 015,Phú Thọ,Nhà chờ,Quận 11,Đường 3/2,106.657881,10.762574,"103, 14, 27"
900,Q10 059,Bệnh viện Trưng Vương,Nhà chờ,Quận 10,Tô Hiến Thành,106.658913,10.770922,"103, 38, 50, 59, 69"
898,Q10 058,Đại học Bách Khoa (cổng sau),Nhà chờ,Quận 10,Tô Hiến Thành,106.661057,10.773046,"103, 38, 50, 59, 69"
902,Q10 057,Ngân hàng Quân Đội,Trụ dừng,Quận 10,Tô Hiến Thành,106.663017,10.775549,"103, 38, 59, 69"
899,Q10 069,Thành Thái nối dài,Trụ dừng,Quận 10,Thành Thái nd,106.662285,10.77768,103
904,Q10 097,Trường THPT Nguyễn Du,Trụ dừng,Quận 10,Tam Đảo,106.662254,10.778545,103
901,Q10 094,Ngã tư Đồng Nai,Trụ dừng,Quận 10,Trường Sơn,106.661758,10.781157,103
905,Q10 095,Ngã tư Nguyễn Giản Thanh,Trụ dừng,Quận 10,Trường Sơn,106.664886,10.782587,103
903,Q10 096,Công viên Lê Thị Riêng,Trụ dừng,Quận 10,Trường Sơn,106.666237,10.785224,103
906,QTB 054,Bắc Hải,Trụ dừng,Quận Tân Bình,Cách Mạng Tháng Tám,106.663727,10.787486,"103, 30, 65"
907,QTB 055,Ngã ba Bành Văn Trân,Biển treo,Quận Tân Bình,Cách Mạng Tháng Tám,106.661453,10.788692,"103, 30, 65"
910,QTB 056,Ông Tạ,Biển treo,Quận Tân Bình,Cách Mạng Tháng Tám,106.659694,10.78963,"103, 30, 65"
909,QTB 057,Cư xá Tự Do,Biển treo,Quận Tân Bình,Cách Mạng Tháng Tám,106.656218,10.791448,"103, 30, 65"
908,QTB 058,Bệnh viện Thống Nhất,Nhà chờ,Quận Tân Bình,Cách Mạng Tháng Tám,106.653991,10.792649,"103, 13, 30, 65"
911,QTB 100,Quán Vườn Dừa,Trụ dừng,Quận Tân Bình,Phan Đình Giót,106.664909,10.803641,"103, 109, 148, 152, 50, 59, 60-7, 63-1, 72-1"
913,QTB 014,Sông Đáy,Nhà chờ,Quận Tân Bình,Trường Sơn,106.664673,10.806961,"103, 109, 152, 60-7, 63-1"
912,QTB 016,Parkson Trường Sơn,Nhà chờ,Quận Tân Bình,Trường Sơn,106.66494,10.80969,"103, 109, 152, 60-7, 63-1"
1945,BX 50,Sân bay Tân Sơn Nhất,Bến xe,Quận Tân Bình,Trường Sơn_QTB,106.66383,10.815592,"103, 109, 152, 72-1"
7807,QTB 162,Ga Quốc nội Sân bay Tân Sơn Nhất,Biển treo,Quận Tân Bình,Làn B - Ga Quốc nội,106.66281,10.813927,"103, 109, 152, 72-1"
993,QTB 154,Đoàn tiếp viên,Ô sơn,Quận Tân Bình,Hồng Hà,106.669146,10.813099,103
916,QTB 155,Ngã tư Bạch Đằng,Nhà chờ,Quận Tân Bình,Hồng Hà,106.67244,10.812968,103
4748,QTB 156,Ngã ba Kênh Nhật Bản - Hồng Hà,Nhà chờ,Quận Tân Bình,Hồng Hà,106.674371,10.813732,103
4749,QTB 157,Vòng xoay Nguyễn Thái Sơn,Nhà chờ,Quận Tân Bình,Hồng Hà,106.677616,10.814006,103
921,QGV 155 ,Siêu thị Văn Lang,Trụ dừng,Quận Gò Vấp,Quang Trung,106.679209,10.826846,"103, 18, 24, 55"
920,QGV 156,Công ty 32,Trụ dừng,Quận Gò Vấp,Quang Trung,106.675487,10.8281,"103, 18, 24, 55"
922,QGV 157,Nhà thờ Xóm Thuốc,Nhà chờ,Quận Gò Vấp,Quang Trung,106.672606,10.829186,"103, 18, 24, 55"
923,QGV 158,UBND Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,Quang Trung,106.669232,10.83103,"103, 18, 24, 55"
924,QGV 159,VKSND Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,Quang Trung,106.666791,10.832948,"103, 18, 24, 55"
4745,QGV 160,Chùa Huỳnh Kim,Trụ dừng,Quận Gò Vấp,Quang Trung,106.663368,10.835203,"103, 18, 24, 55"
925,QGV 161,City Mart,Trụ dừng,Quận Gò Vấp,Quang Trung,106.66104,10.835888,"103, 18, 24, 55"
929,QGV 151,Chợ Cây Trâm,Ô sơn,Quận Gò Vấp,Lê Văn Thọ,106.657811,10.838691,103
928,QGV 142,Ngã ba Cây Trâm,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.657167,10.843506,103
927,QGV 143,Câu lạc bộ Tenis,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.657076,10.846104,103
931,QGV 144,Nhà hàng Tư Trì,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.656636,10.849238,103
934,QGV 145,Ngã ba Lê Đức Thọ,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.656105,10.854096,103
2742,QGV 060,Nhà thờ Nữ Vương Hòa Bình,Trụ dừng,Quận Gò Vấp,Lê Đức Thọ,106.654528,10.856419,"103, 36"
932,Q12 105,Ngã tư Tân Thới Hiệp,Trụ dừng,Quận 12,Quốc lộ 1A,106.651199,10.861881,"103, 33, 60-1, 60-5, 61-3"
935,Q12 106,UBND Quận 12,Trụ dừng,Quận 12,Quốc lộ 1A,106.654053,10.861808,"103, 33, 60-1, 60-5, 61-3"
933,Q12 107,Bãi xe Tri Ân,Trụ dừng,Quận 12,Quốc lộ 1A,106.657127,10.861651,"103, 146, 33, 60-1, 60-5, 61-3"
936,Q12 108,Cầu Bến Cát,Trụ dừng,Quận 12,Quốc lộ 1A,106.662247,10.861335,"103, 146, 33, 60-1, 60-5, 61-3"
942,Q12 109,Gò Sao,Trụ dừng,Quận 12,Quốc lộ 1A,106.666458,10.861503,"103, 146, 33, 60-1, 60-5, 61-3"
937,Q12 110,Cây xăng Thạnh Xuân,Trụ dừng,Quận 12,Quốc lộ 1A,106.671882,10.861577,"103, 32, 33, 59, 60-1, 60-5, 61-3"
938,Q12 111,Cầu Cả Bốn,Trụ dừng,Quận 12,Quốc lộ 1A,106.674446,10.861619,"103, 32, 33, 59, 60-5, 61-3"
944,Q12 112,Bến xe Ngã tư Ga,Nhà chờ,Quận 12,Quốc lộ 1A,106.678078,10.861472,"103, 32, 33, 59, 60-1, 60-5, 61-3"
946,BX37,Bến xe Ngã tư Ga,Bến xe,Quận 12,Quốc lộ 1A,106.67835998535156,10.862156867980955,"103, 32, 58, 59"
976,Q12 071,Khu QLGTĐT số 3,Trụ dừng,Quận 12,Quốc lộ 1A,106.674564,10.861967,"103, 32, 33, 59, 60-1, 60-5, 61-3"
964,Q12 072,Tô Ngọc Vân,Trụ dừng,Quận 12,Quốc lộ 1A,106.671935,10.861904,"103, 32, 33, 59, 60-5, 61-3"
965,Q12 073,Trường Mầm non Ngôi Nhà Trẻ Thơ,Trụ dừng,Quận 12,Quốc lộ 1A,106.667461,10.861877,"103, 146, 33, 60-1, 60-5, 61-3"
977,Q12 074,Cơ khí Minh Huy,Trụ dừng,Quận 12,Quốc lộ 1A,106.661389,10.861819,"103, 146, 33, 60-1, 60-5, 61-3"
966,Q12 075,Đá hoa cương Chí Thành,Nhà chờ,Quận 12,Quốc lộ 1A,106.657183,10.861988,"103, 146, 33, 60-1, 60-5, 61-3"
969,Q12 076,Quận ủy Quận 12,Trụ dừng,Quận 12,Quốc lộ 1A,106.653428,10.862114,"103, 33, 60-1, 60-5, 61-3"
972,Q12 077,Ngã tư Tân Thới Hiệp,Trụ dừng,Quận 12,Quốc lộ 1A,106.650757,10.862273,"103, 33, 60-5, 61-3"
973,QGV 061,Nhà thờ Nữ Vương Hòa Bình,Trụ dừng,Quận Gò Vấp,Lê Đức Thọ,106.653825,10.856836,"103, 36"
974,QGV 146,Ngã ba Lê Đức Thọ,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.655965,10.854149,103
978,QGV 147,Nhà hàng Tư Trì,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.656631,10.84878,103
979,QGV 148,Câu lạc bộ Tennis,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.656947,10.845888,103
981,QGV 149,Ngã ba Cây Trâm,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.657071,10.843132,103
980,QGV 150,Chợ Cây Trâm,Trụ dừng,Quận Gò Vấp,Lê Văn Thọ,106.657843,10.838069,103
4628,QGV 177,City Mart,Trụ dừng,Quận Gò Vấp,Quang Trung,106.661164,10.835614,"103, 18, 24, 55"
926,QGV 178,Chùa Huỳnh Kim,Trụ dừng,Quận Gò Vấp,Quang Trung,106.663127,10.835034,"103, 18, 24, 55"
1665,QGV 179,VKSND Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,Quang Trung,106.666126,10.83318,"103, 18, 24, 55"
987,QGV 180,UBND Quận Gò Vấp,Nhà chờ,Quận Gò Vấp,Quang Trung,106.669414,10.830593,"103, 18, 24, 55"
984,QGV 181,Nhà Thờ Xóm Thuốc,Trụ dừng,Quận Gò Vấp,Quang Trung,106.671903,10.82918,"103, 18, 24, 55"
986,QGV 182,Xóm thuốc,Trụ dừng,Quận Gò Vấp,Quang Trung,106.673995,10.82839,"103, 18, 24, 55"
988,QGV 183,Công ty 32,Trụ dừng,Quận Gò Vấp,Quang Trung,106.676688,10.827468,"103, 18, 24, 55"
991,QGV 184,Siêu thị Văn Lang,Nhà chờ,Quận Gò Vấp,Quang Trung,106.678813,10.826757,"103, 18, 24, 55"
4735,QGV 051,Chợ Tân Sơn Nhất,Ô sơn,Quận Gò Vấp,Nguyễn Thái Sơn,106.677895,10.814627,103
917,QTB 158,Ngân hàng Quân Đội,Trụ dừng,Quận Tân Bình,Bạch Đằng,106.675422,10.815528,103
918,QTB 159,Ngã tư Hồng Hà,Trụ dừng,Quận Tân Bình,Bạch Đằng,106.669076,10.814285,103
990,QTB 160,Công ty Satsco,Nhà chờ,Quận Tân Bình,Bạch Đằng,106.666346,10.814137,103
995,QTB 012,Trường Ngô Sỹ Liên,Nhà chờ,Quận Tân Bình,Trường Sơn,106.664673,10.810257,"103, 109, 152, 60-7, 63-1"
997,QTB 013,Siêu thị Super Bow,Nhà chờ,Quận Tân Bình,Trường Sơn,106.66449,10.808049,"103, 109, 152, 60-7, 63-1"
999,QTB 109,Trần Quốc Hoàn,Nhà chờ,Quận Tân Bình,Trần Quốc Hoàn,106.663925,10.803644,"103, 109, 148, 152, 50, 59, 60-7, 63-1"
996,QTB 059,Bệnh viện Thống Nhất,Nhà chờ,Quận Tân Bình,Cách Mạng Tháng Tám,106.654131,10.792391,"103, 13, 30, 65"
998,QTB 060,Y tế Phường 4,Biển treo,Quận Tân Bình,Cách Mạng Tháng Tám,106.655885,10.791463,"103, 30, 65"
1000,QTB 061,Hồ Bơi Cộng Hòa,Biển treo,Quận Tân Bình,Cách Mạng Tháng Tám,106.65846,10.790114,"103, 30, 65"
1002,QTB 062,Ông Tạ,Trụ dừng,Quận Tân Bình,Cách Mạng Tháng Tám,106.660075,10.789261,"103, 30, 65"
1001,QTB 063,Ngã ba Bành Văn Trân,Trụ dừng,Quận Tân Bình,Cách Mạng Tháng Tám,106.662315,10.78808,"103, 30, 65"
1003,Q10 083,Công viên Lê Thị Riêng,Nhà chờ,Quận 10,Cách Mạng Tháng Tám,106.665777,10.786236,"103, 13, 30, 65"
1004,Q10 091,Công viên Lê Thị Riêng,Trụ dừng,Quận 10,Trường Sơn,106.665756,10.784571,103
1005,Q10 092,Ngã tư Nguyễn Giản Thanh,Trụ dừng,Quận 10,Trường Sơn,106.663696,10.781973,103
1009,Q10 093,Ngã tư Đồng Nai,Trụ dừng,Quận 10,Trường Sơn,106.661819,10.781213,103
1006,Q10 090,Trường THPT Nguyễn Du,Trụ dừng,Quận 10,Đồng Nai,106.662399,10.779224,103
1011,Q10 070,Thành Thái nối dài,Trụ dừng,Quận 10,Thành Thái nd,106.662086,10.777697,103
1007,Q10 062,Ngân hàng Quân Đội,Trụ dừng,Quận 10,Tô Hiến Thành,106.662819,10.775531,"103, 38, 59, 69"
1013,Q10 061,Đại học Bách Khoa (cổng sau),Nhà chờ,Quận 10,Tô Hiến Thành,106.661125,10.773322,"103, 38, 50, 59, 69"
1008,Q10 060,Bệnh viện Trưng Vương,Nhà chờ,Quận 10,Tô Hiến Thành,106.659096,10.771244,"103, 38, 50, 59, 69"
100,Q11 001,Nhà sách Phương Nam,Nhà chờ,Quận 11,Đường 3/2,106.658409,10.763115,"103, 14, 27"
101,Q11 002,Lê Đại Hành,Trụ dừng,Quận 11,Đường 3/2,106.65603,10.761842,"103, 14"
103,Q11 003,Tạ Uyên,Trụ dừng,Quận 11,Đường 3/2,106.653557,10.760535,"103, 14"
1015,Q11 083,Trạm Trần Quý - Tạ Uyên,Trụ dừng,Quận 11,Tạ Uyên,106.653492,10.758068,"103, 23"
1025,Q9 214,Ngã 4 Bình Thái,Nhà chờ,Quận 9,Xa Lộ Hà Nội,106.76666,10.836162,"104, 150, 30, 52, 55, 60-3, 60-7, 67"
1030,Q9 215,UBND quận 9,Nhà chờ,Quận 9,Xa Lộ Hà Nội,106.769074,10.840466,"104, 150, 30, 52, 55, 60-3, 60-7, 67"
1026,Q9 216,Bê tông Hải Âu,Trụ dừng,Quận 9,Xa Lộ Hà Nội,106.77079,10.843834,"104, 150, 30, 52, 55, 60-3, 60-7, 67"
1028,Q9 217,Ngã 4 Thủ Đức,Trụ dừng,Quận 9,Xa Lộ Hà Nội,106.772974,10.847142,"104, 150, 30, 52, 55, 60-3, 60-7, 67"
1031,QTD 084,Đầu đường Lê Văn Chí,Trụ dừng,Quận Thủ Đức,Lê Văn Chí,106.774025,10.850485,"104, 53, 89"
1033,QTD 085,Nhà máy nước Thủ Đức,Nhà chờ,Quận Thủ Đức,Lê Văn Chí,106.773173,10.853954,"104, 89"
1032,QTD 094,Ngã ba Lê Văn Chí,Trụ dừng,Quận Thủ Đức,Hoàng Diệu 2,106.77195,10.854117,104
1035,QTD 095,Tô Vĩnh Diện,Trụ dừng,Quận Thủ Đức,Hoàng Diệu 2,106.76843,10.854728,104
1036,QTD 226,Hoàng Diệu 2,Trụ dừng,Quận Thủ Đức,Đường số 7,106.766396,10.857191,104
1037,QTD 103,Ngã ba Linh Trung đường số 6,Trụ dừng,Quận Thủ Đức,Đường số 6,106.768479,10.860866,104
1038,QTD 104,Ngã ba đường 14,Ô sơn,Quận Thủ Đức,Đường Số 6,106.770905,10.860864,104
1039,QTD 105,Đường số 14,Trụ dừng,Quận Thủ Đức,Đường số 14,106.772301,10.861798,104
1040,QTD 171,ĐH Kinh tế Luật,Nhà chờ,Quận Thủ Đức,Quốc lộ 1,106.776724,10.869306,"104, 19, 33, 50, 60-1, 93"
1041,QTD 172,Công ty điện tử Samsung,Nhà chờ,Quận Thủ Đức,Quốc lộ 1,106.778656,10.868691,"104, 19, 33, 50, 60-1, 93"
1042,QTD 173,ĐH Nông Lâm,Nhà chờ,Quận Thủ Đức,Quốc lộ 1,106.787277,10.867122,"104, 19, 33, 50, 60-1, 60-2, 93"
1101,QTD 181,ĐH Nông Lâm,Nhà chờ,Quận Thủ Đức,Quốc lộ 1,106.787265,10.867404,"104, 19, 33, 50, 53, 60-1, 93"
1102,QTD 182,Công ty điện tử Samsung,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.782201,10.867867,"104, 19, 33, 50, 60-1, 93"
1103,QTD 183,Đại học Kinh tế -Luật,Nhà chờ,Quận Thủ Đức,Quốc lộ 1,106.77726,10.869427,"104, 19, 33, 50, 60-1, 93"
1104,QTD 100,Đường số 14,Trụ dừng,Quận Thủ Đức,Đường số 14,106.772079,10.861588,104
1105,QTD 101,Ngã ba đường 14,Ô sơn,Quận Thủ Đức,Đường số 6,106.770689,10.861013,104
1106,QTD 102,Ngã ba Linh Trung đường số 6,Trụ dừng,Quận Thủ Đức,Đường số 6,106.767921,10.860602,104
1107,QTD 098,Tô Vĩnh Diện,Trụ dừng,Quận Thủ Đức,Hoàng Diệu 2,106.768898,10.854312,104
1109,QTD 099,Ngã ba Lê Văn Chí,Trụ dừng,Quận Thủ Đức,Hoàng Diệu 2,106.772385,10.854164,104
1108,QTD 092,Nhà máy nước Thủ Đức,Nhà chờ,Quận Thủ Đức,Lê Văn Chí,106.773216,10.853545,"104, 89"
1110,QTD 093,Đầu đường Lê Văn Chí,Trụ dừng,Quận Thủ Đức,Lê Văn Chí,106.773994,10.850766,"104, 53, 89"
1111,QTD 078,Betong Hải Âu,Trụ dừng,Quận Thủ Đức,Xa Lộ Hà Nội,106.77063,10.844297,"104, 150, 30, 52, 55, 60-3, 60-7, 67"
1112,QTD 079,UBND Quận 9,Nhà chờ,Quận Thủ Đức,Xa Lộ Hà Nội,106.768607,10.840745,"104, 150, 30, 52, 55, 60-3, 60-7, 67"
1114,QBTH 001,Chợ Hàng Xanh,Trụ dừng,Quận Bình Thạnh,Bạch Đằng,106.710441,10.802998,"104, 55, 60-7"
947,HCC 104,Trường tiểu học An Phước,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.428219,11.006873,107
939,HCC 105,Ấp Phước Hưng,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.431111,11.009501,107
949,HCC 106,Miếu thờ Họ Ngô,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.434533,11.014161,107
940,HCC 107,Bàu điều,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.436716,11.017773,107
950,HCC 108,đường 703,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.441877,11.02663,107
941,HCC 109,Tỉnh Lộ 2,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.446742,11.034043,107
952,HCC 321,Tỉnh lộ 7,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.446757,11.03519,107
945,HCC 322,Trường tiểu học Liên Trung,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.44045,11.041878,107
953,HCC 323,Kênh Đông,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.436094,11.046548,107
948,HCC 324,Nhà may Bích Liễu,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.432596,11.050223,107
954,HCC 325,Văn phòng ấp Trung Hưng,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.427715,11.055483,107
956,HCC 326,Cây xăng Sông Châu,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.424217,11.05908,107
958,HCC 327,Bố Heo,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.422307,11.061211,107
955,BX 65,Bố Heo,Bến xe,Huyện Củ Chi,Hương lộ 2,106.421696,11.061848,"107, 70-5"
959,HCC 328,Bố Heo,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.421599,11.061632,107
960,HCC 329,cây xăng Sông Châu,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.424625,11.058347,107
962,HCC 330,văn phòng Ấp Trung Hưng,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.426309,11.056704,107
5791,HCC 331,Nhà may Bích Liễu,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.432242,11.050281,107
5792,HCC 332,Kênh Đông,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.435804,11.046616,107
5793,HCC 333,Trường tiểu học Liên Trung,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.439688,11.042425,107
5794,HCC 334,Tỉnh lộ 7,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 2,106.446598,11.034949,107
968,QCCT186,Tỉnh lộ 2,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.446367,11.033801,107
970,HCC 139,đường 703,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.44215,11.027372,107
957,HCC 140,Bàu điều,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.436427,11.017505,107
971,HCC 141,Miếu thờ họ Ngô,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.434147,11.013787,107
961,HCC 142,Ấp Phước Hưng,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.430617,11.009196,107
975,HCC 143,trường tiểu học An Phước,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.428337,11.007131,107
30,Q1 015,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Hàm Nghi,106.700356,10.771001,"109, 152, 52, 93"
7271,Q1 185,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Hàm Nghi,106.700002,10.771233,"109, 152"
1088,BX 71,Cầu Kênh Lộ,Bến xe,Huyện Nhà Bè,Nguyễn Văn Tạo,106.742727,10.598307,"110, 72"
